sample_idx,Canonical_smiles,neutral_loss,importance,abs_importance
4,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.10809379816055298,0.003012716770172119,0.003012716770172119
4,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.11212500184774399,0.0027385950088500977,0.0027385950088500977
4,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.1159679964184761,0.0024776458740234375,0.0024776458740234375
4,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.13612499833106995,0.001108705997467041,0.001108705997467041
4,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.1419585943222046,0.0007125139236450195,0.0007125139236450195
4,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.14810340106487274,0.0003006458282470703,0.0003006458282470703
4,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.16595840454101562,-0.0008996129035949707,0.0008996129035949707
4,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.17409400641918182,-0.0014464259147644043,0.0014464259147644043
4,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.19794820249080658,-0.0027413368225097656,0.0027413368225097656
4,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.19809380173683167,-0.002748250961303711,0.002748250961303711
4,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.20006179809570312,-0.002841770648956299,0.002841770648956299
4,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.22406180202960968,-0.0039820075035095215,0.0039820075035095215
4,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.2260524034500122,-0.004076540470123291,0.004076540470123291
4,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.2280929982662201,-0.004173576831817627,0.004173576831817627
4,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.23008359968662262,-0.0042681097984313965,0.0042681097984313965
4,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.25005239248275757,-0.005233824253082275,0.005233824253082275
4,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.25209298729896545,-0.005341231822967529,0.005341231822967529
4,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.2540836036205292,-0.005446016788482666,0.005446016788482666
4,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.2740522027015686,-0.006497323513031006,0.006497323513031006
4,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.27808359265327454,-0.006709635257720947,0.006709635257720947
4,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.282041996717453,-0.006918013095855713,0.006918013095855713
4,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.30208340287208557,-0.007954895496368408,0.007954895496368408
4,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.30604198575019836,-0.008159220218658447,0.008159220218658447
4,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.31007319688796997,-0.008367300033569336,0.008367300033569336
4,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.33407318592071533,-0.009628891944885254,0.009628891944885254
5,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.0020155999809503555,0.006365835666656494,0.006365835666656494
5,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.004031400196254253,0.006295740604400635,0.006295740604400635
5,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.024000000208616257,0.005601286888122559,0.005601286888122559
5,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.025990400463342667,0.005531668663024902,0.005531668663024902
5,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.028031399473547935,0.005460202693939209,0.005460202693939209
5,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.030021799728274345,0.005390524864196777,0.005390524864196777
5,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.05195840075612068,0.004619479179382324,0.004619479179382324
5,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.05203140154480934,0.004616975784301758,0.004616975784301758
5,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.05397399887442589,0.004548490047454834,0.004548490047454834
5,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.05598960071802139,0.004477500915527344,0.004477500915527344
5,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.07595840096473694,0.003775477409362793,0.003775477409362793
5,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.07996439933776855,0.0036354660987854004,0.0036354660987854004
5,O=C(Nc1cccc2ccccc12)c1cn(CCCCCF)c2ccccc12,0.07998979836702347,0.0036345720291137695,0.0036345720291137695
