ID,IUPAC_Name,SMILES,Formula,CAS,CID,Identification_Confidence,Plasma_Detection_Number,Plasma_Detection_Rate,Seafood_Detection_Number,Seafood_Detection_Rate,PBT_Detection_Rate>0.5,PBT_QSAR,PBT_Prob_GAT,PBT_Pred_GAT,PBT_Prob_CNN2D,PBT_Pred_CNN2D,PBT_Label,First_PBT_Identification,First_Environmental_and_Human_Detection,Tanimoto_Match_Source,Max_Tanimoto_Similarity,Tanimoto_Match>0.6,Pollutant_Type,SMILES_clean
663,"2-chloro-3-[3-fluoro-4-[[5-[2-[[(3S)-piperidin-3-yl]amino]pyrimidin-4-yl]-1,3-thiazol-4-yl]oxy]phenyl]benzenesulfonamide",NS(=O)(=O)c1cccc(-c2ccc(Oc3ncsc3-c3ccnc(N[C@H]4CCCNC4)n3)c(F)c2)c1Cl,C24H22ClFN6O3S2,,176102013,level 3,37,0.1907,0,0,0,0,0.109923735,0,0.17697372,0,0,0,1,Norman_Pharmaceuticals.csv,0.3203883495145631,0,Pharmaceuticals,NS(=O)(=O)c1cccc(-c2ccc(Oc3ncsc3-c3ccnc(N[C@H]4CCCNC4)n3)c(F)c2)c1Cl
664,"[1-(6-amino-3,5-difluoro-2-pyridinyl)-8-chloro-6-fluoro-7-(3-hydroxyazetidin-1-yl)-4-oxoquinolin-3-yl] hydrogen carbonate",Nc1nc(-n2cc(OC(=O)O)c(=O)c3cc(F)c(N4CC(O)C4)c(Cl)c32)c(F)cc1F,C18H12ClF3N4O5,,66647829,level 3,113,0.5825,0,0,1,0,0.000737168,0,0.00297209,0,0,0,1,Norman_Pharmaceuticals.csv,0.8064516129032258,1,Pharmaceuticals,Nc1nc(-n2cc(OC(=O)O)c(=O)c3cc(F)c(N4CC(O)C4)c(Cl)c32)c(F)cc1F
665,4-[[3-(4-bromophenyl)-1-(3-fluorophenyl)-3-oxopropyl]amino]-N-pyrimidin-2-ylbenzenesulfonamide,O=C(CC(Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1)c1cccc(F)c1)c1ccc(Br)cc1,C25H20BrFN4O3S,,141204498,level 3,5,0.0258,0,0,0,0,0.8721422,1,0.39115754,0,1,0,1,Norman_Human metabolites.csv;Norman_Pharmaceuticals.csv,0.4333333333333333,0,Pharmaceuticals,O=C(CC(Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1)c1cccc(F)c1)c1ccc(Br)cc1
666,"[(1S,4R,6R,14S,18R)-4-(cyclopropylsulfonylcarbamoyl)-2,15-dioxo-14-(4,4,4-trifluorobutanoylamino)-3,16-diazatricyclo[14.3.0.04,6]nonadecan-18-yl] 4-chloro-1,3-dihydroisoindole-2-carboxylate",O=C(CCC(F)(F)F)N[C@H]1CCCCCCC[C@@H]2C[C@@]2(C(=O)NS(=O)(=O)C2CC2)NC(=O)[C@@H]2C[C@@H](OC(=O)N3Cc4cccc(Cl)c4C3)CN2C1=O,C34H43ClF3N5O8S,,163962358,level 3,1,0.0052,0,0,0,0,0.78579754,1,0.68142325,1,1,0,1,Norman_Pharmaceuticals.csv,0.6037735849056604,1,Pharmaceuticals,O=C(CCC(F)(F)F)N[C@H]1CCCCCCC[C@@H]2C[C@@]2(C(=O)NS(=O)(=O)C2CC2)NC(=O)[C@@H]2C[C@@H](OC(=O)N3Cc4cccc(Cl)c4C3)CN2C1=O
667,"N-[2-[4-[4-chloro-1-(4-hydroxyphenyl)-2-phenylbut-1-enyl]phenoxy]ethyl]-N'-[2-(2,6-dioxopiperidin-3-yl)-1-oxo-3H-isoindol-4-yl]octanediamide",O=C(CCCCCCC(=O)Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O)NCCOc1ccc(C(=C(CCCl)c2ccccc2)c2ccc(O)cc2)cc1,C45H47ClN4O7,,153533867,level 3,1,0.0052,0,0,0,0,0.9460529,1,0.6409391,1,1,0,1,Norman_Natural toxins.csv;Norman_Human metabolites.csv,0.3928571428571428,0,Transformation and metabolic products,O=C(CCCCCCC(=O)Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O)NCCOc1ccc(C(=C(CCCl)c2ccccc2)c2ccc(O)cc2)cc1
668,"[7-(4-chlorophenyl)-2-oxo-1,3-benzoxathiol-5-yl] 3-[(5Z)-5-benzylidene-4-oxo-2-sulfanylidene-1,3-thiazolidin-3-yl]propanoate",O=C(CCN1C(=O)/C(=C/c2ccccc2)SC1=S)Oc1cc(-c2ccc(Cl)cc2)c2oc(=O)sc2c1,C26H16ClNO5S3,,45126753,level 3,14,0.0722,0,0,0,1,0.9631094,1,0.9166755,1,1,0,1,Norman_Pharmaceuticals.csv,0.4736842105263157,0,Pharmaceuticals,O=C(CCN1C(=O)/C(=C/c2ccccc2)SC1=S)Oc1cc(-c2ccc(Cl)cc2)c2oc(=O)sc2c1
669,"(2S)-2-[[4-[[4-[[1-(4-chlorophenyl)cyclopropyl]amino]-6-(2,2,2-trifluoroethoxy)-1,3,5-triazin-2-yl]amino]benzoyl]amino]-4-[[4-(2,3-difluorophenyl)-2-oxobutanoyl]amino]butanoic acid",O=C(CCc1cccc(F)c1F)C(=O)NCC[C@H](NC(=O)c1ccc(Nc2nc(NC3(c4ccc(Cl)cc4)CC3)nc(OCC(F)(F)F)n2)cc1)C(=O)O,C35H31ClF5N7O6,,161223045,level 3,11,0.0567,0,0,0,0,0.067786954,0,0.012209117,0,0,0,1,Norman_Human metabolites.csv,0.3218390804597701,0,Transformation and metabolic products,O=C(CCc1cccc(F)c1F)C(=O)NCC[C@H](NC(=O)c1ccc(Nc2nc(NC3(c4ccc(Cl)cc4)CC3)nc(OCC(F)(F)F)n2)cc1)C(=O)O
670,"2-nitro-N-[2-(4-nitrophenyl)-2-oxoethyl]-N-(4,5,6,7-tetrachloro-1,3-dioxoisoindol-2-yl)benzamide",O=C(CN(C(=O)c1ccccc1[N+](=O)[O-])N1C(=O)c2c(Cl)c(Cl)c(Cl)c(Cl)c2C1=O)c1ccc([N+](=O)[O-])cc1,C23H10Cl4N4O8,,125697090,level 3,58,0.299,0,0,0,0,0.80639964,1,0.9426923,1,1,0,1,Norman_Human metabolites.csv,0.3728813559322034,0,Transformation and metabolic products,O=C(CN(C(=O)c1ccccc1[N+](=O)[O-])N1C(=O)c2c(Cl)c(Cl)c(Cl)c(Cl)c2C1=O)c1ccc([N+](=O)[O-])cc1
671,"2-[(3E)-5-bromo-3-(2,4-dioxo-1,3-thiazolidin-5-ylidene)-2-oxoindol-1-yl]-N-[3-(trifluoromethyl)phenyl]acetamide",O=C(CN1C(=O)/C(=C2/SC(=O)NC2=O)c2cc(Br)ccc21)Nc1cccc(C(F)(F)F)c1,C20H11BrF3N3O4S,,50741402,level 3,1,0.0052,0,0,0,0,0.9536096,1,0.79231757,1,1,0,1,Norman_Human metabolites.csv,0.375,0,Transformation and metabolic products,O=C(CN1C(=O)/C(=C2/SC(=O)NC2=O)c2cc(Br)ccc21)Nc1cccc(C(F)(F)F)c1
672,N-[2-[(2-anilino-2-oxoethoxy)carbamoyl]-6-bromo-4-fluorophenyl]-3-bromo-1-(3-chloro-2-pyridinyl)pyrazole-5-carboxamide,O=C(CONC(=O)c1cc(F)cc(Br)c1NC(=O)c1cc(Br)nn1-c1ncccc1Cl)Nc1ccccc1,C24H16Br2ClFN6O4,,71514578,level 3,88,0.4536,0,0,0,0,0.95227337,1,0.09818091,0,1,0,1,Norman_Human metabolites.csv,0.5357142857142857,0,Transformation and metabolic products,O=C(CONC(=O)c1cc(F)cc(Br)c1NC(=O)c1cc(Br)nn1-c1ncccc1Cl)Nc1ccccc1
673,"N-[(3S)-4-[[2-(3,4-dichlorophenoxy)acetyl]amino]-3-hydroxy-1-bicyclo[3.1.1]hept-4-enyl]-5-(trifluoromethyl)pyridine-2-carboxamide",O=C(COc1ccc(Cl)c(Cl)c1)NC1=C2CC(NC(=O)c3ccc(C(F)(F)F)cn3)(C2)C[C@@H]1O,C22H18Cl2F3N3O4,,155265292,level 3,10,0.0515,0,0,0,0,0.90104896,1,0.3754855,0,1,0,1,Norman_Human metabolites.csv,0.3384615384615385,0,Transformation and metabolic products,O=C(COc1ccc(Cl)c(Cl)c1)NC1=C2CC(NC(=O)c3ccc(C(F)(F)F)cn3)(C2)C[C@@H]1O
674,N-(4-chlorophenyl)-2-[3-[2-(4-chlorophenyl)ethyl]-5-hydroxy-1-phenyl-2-sulfanylideneimidazol-4-yl]acetamide,O=C(Cc1c(O)n(-c2ccccc2)c(=S)n1CCc1ccc(Cl)cc1)Nc1ccc(Cl)cc1,C25H21Cl2N3O2S,,123969112,level 3,146,0.7526,0,0,1,0,0.9476949,1,0.9965237,1,1,0,1,Norman_Human metabolites.csv,0.4901960784313725,0,Transformation and metabolic products,O=C(Cc1c(O)n(-c2ccccc2)c(=S)n1CCc1ccc(Cl)cc1)Nc1ccc(Cl)cc1
675,"(2S)-2-[[4-[[4-[[1-(4-chlorophenyl)cyclopropyl]amino]-6-(2,2,2-trifluoroethoxy)-1,3,5-triazin-2-yl]amino]benzoyl]amino]-4-[[3-(2,4-difluorophenyl)-2-oxopropanoyl]amino]butanoic acid",O=C(Cc1ccc(F)cc1F)C(=O)NCC[C@H](NC(=O)c1ccc(Nc2nc(NC3(c4ccc(Cl)cc4)CC3)nc(OCC(F)(F)F)n2)cc1)C(=O)O,C34H29ClF5N7O6,,159086527,level 3,10,0.0515,0,0,0,0,0.295934,0,0.017632144,0,0,0,1,Norman_Human metabolites.csv,0.3176470588235294,0,Transformation and metabolic products,O=C(Cc1ccc(F)cc1F)C(=O)NCC[C@H](NC(=O)c1ccc(Nc2nc(NC3(c4ccc(Cl)cc4)CC3)nc(OCC(F)(F)F)n2)cc1)C(=O)O
676,"(4R,5R)-4-[(2-bromophenyl)methyl]-2-[4-(3-hydroxypropoxy)phenyl]-5-(4-phenylphenyl)-N-[(2-phenylsulfanylphenyl)methyl]-5H-1,3-oxazole-4-carboxamide",O=C(NCc1ccccc1Sc1ccccc1)[C@]1(Cc2ccccc2Br)N=C(c2ccc(OCCCO)cc2)O[C@@H]1c1ccc(-c2ccccc2)cc1,C45H39BrN2O4S,,24004000,level 3,38,0.1959,0,0,0,1,0.9928558,1,0.5663705,1,1,0,1,Industrial_chemical.csv,0.2876712328767123,0,Industry and consumer goods,O=C(NCc1ccccc1Sc1ccccc1)[C@]1(Cc2ccccc2Br)N=C(c2ccc(OCCCO)cc2)O[C@@H]1c1ccc(-c2ccccc2)cc1
677,"N'-[6-(1,3-benzothiazol-2-ylamino)-5-nitropyrimidin-4-yl]-4-chloro-3-nitrobenzohydrazide",O=C(NNc1ncnc(Nc2nc3ccccc3s2)c1[N+](=O)[O-])c1ccc(Cl)c([N+](=O)[O-])c1,C18H11ClN8O5S,,22528546,level 3,1,0.0052,0,0,0,0,0.42782626,0,0.6073465,1,1,0,1,Industrial_chemical.csv;Norman_Human metabolites.csv,0.4375,0,Industry and consumer goods,O=C(NNc1ncnc(Nc2nc3ccccc3s2)c1[N+](=O)[O-])c1ccc(Cl)c([N+](=O)[O-])c1
678,"[[4-[(Z)-1,4,4,4-tetrafluoro-3-(3,4,5-trichlorophenyl)but-1-enyl]-2-(trifluoromethyl)benzoyl]amino] cyclopropanecarboxylate",O=C(NOC(=O)C1CC1)c1ccc(/C(F)=C/C(c2cc(Cl)c(Cl)c(Cl)c2)C(F)(F)F)cc1C(F)(F)F,C22H13Cl3F7NO3,,175180802,level 3,1,0.0052,0,0,0,1,0.9944075,1,0.9975512,1,1,0,1,EPA_PFAS.csv,0.3050847457627119,0,Industry and consumer goods,O=C(NOC(=O)C1CC1)c1ccc(/C(F)=C/C(c2cc(Cl)c(Cl)c(Cl)c2)C(F)(F)F)cc1C(F)(F)F
679,"N-[[5-nitro-4-(3,4,5-trichlorophenyl)-2-(trifluoromethyl)-3-pyridinyl]oxy]benzamide",O=C(NOc1c(C(F)(F)F)ncc([N+](=O)[O-])c1-c1cc(Cl)c(Cl)c(Cl)c1)c1ccccc1,C19H9Cl3F3N3O4,,140802885,level 3,3,0.0155,0,0,0,0,0.96653414,1,0.9284511,1,1,0,1,Norman_Human metabolites.csv,0.3768115942028985,0,Transformation and metabolic products,O=C(NOc1c(C(F)(F)F)ncc([N+](=O)[O-])c1-c1cc(Cl)c(Cl)c(Cl)c1)c1ccccc1
680,"(2S)-3-(3-bromo-4-chlorophenyl)-2-[[4-iodo-2-(2H-[1,2,5]thiadiazolo[2,3-a]pyridin-4-ylsulfonylamino)benzoyl]amino]propanoic acid",O=C(N[C@@H](Cc1ccc(Cl)c(Br)c1)C(=O)O)c1ccc(I)cc1NS(=O)(=O)C1=CC=CN2SNC=C12,C22H17BrClIN4O5S2,,68770252,level 3,16,0.0825,0,0,0,0,0.77245325,1,0.30384356,0,1,0,1,Industrial_chemical.csv,0.2941176470588235,0,Industry and consumer goods,O=C(N[C@@H](Cc1ccc(Cl)c(Br)c1)C(=O)O)c1ccc(I)cc1NS(=O)(=O)C1=CC=CN2SNC=C12
681,"9-[(3-carboxyphenyl)carbamoylamino]-8-chloro-5-oxo-6H-pyrazolo[1,5-c]quinazoline-1,2-dicarboxylic acid",O=C(Nc1cccc(C(=O)O)c1)Nc1cc2c(cc1Cl)[nH]c(=O)n1nc(C(=O)O)c(C(=O)O)c21,C20H12ClN5O8,,136036810,level 3,2,0.0103,0,0,0,0,2.0705049e-05,0,8.5115275e-09,0,0,0,1,Industrial_chemical.csv,0.3442622950819672,0,Industry and consumer goods,O=C(Nc1cccc(C(=O)O)c1)Nc1cc2c(cc1Cl)[nH]c(=O)n1nc(C(=O)O)c(C(=O)O)c21
682,"6-[(5Z)-5-[[5-bromo-2-[2-(4-fluoroanilino)-2-oxoethoxy]phenyl]methylidene]-4-oxo-2-sulfanylidene-1,3-thiazolidin-3-yl]hexanoic acid",O=C(O)CCCCCN1C(=O)/C(=C/c2cc(Br)ccc2OCC(=O)Nc2ccc(F)cc2)SC1=S,C24H22BrFN2O5S2,,16628843,level 3,3,0.0155,0,0,0,0,0.021460796,0,0.19467427,0,0,0,1,Industrial_chemical.csv,0.3563218390804598,0,Industry and consumer goods,O=C(O)CCCCCN1C(=O)/C(=C/c2cc(Br)ccc2OCC(=O)Nc2ccc(F)cc2)SC1=S
683,"6-[3-chloro-4-[6-(3-sulfopropoxy)-1,3-benzoxazol-2-yl]pyridin-1-ium-1-yl]hexanoic acid",O=C(O)CCCCC[n+]1ccc(-c2nc3ccc(OCCCS(=O)(=O)O)cc3o2)c(Cl)c1,C21H24ClN2O7S,,118156940,level 3,3,0.0155,0,0,0,0,2.4784754e-06,0,0.7142677,1,1,0,1,Industrial_chemical.csv,0.3815789473684211,0,Industry and consumer goods,O=C(O)CCCCC[n+]1ccc(-c2nc3ccc(OCCCS(=O)(=O)O)cc3o2)c(Cl)c1
684,"2-[2-bromo-4-[(Z)-[2,4-dioxo-3-(2-oxo-2-piperidin-1-ylethyl)-1,3-thiazolidin-5-ylidene]methyl]-6-iodophenoxy]acetic acid",O=C(O)COc1c(Br)cc(/C=C2\SC(=O)N(CC(=O)N3CCCCC3)C2=O)cc1I,C19H18BrIN2O6S,,126390399,level 3,49,0.2526,0,0,0,0,0.001762475,0,0.1963946,0,0,0,1,Norman_Human metabolites.csv,0.3174603174603174,0,Transformation and metabolic products,O=C(O)COc1c(Br)cc(/C=C2\SC(=O)N(CC(=O)N3CCCCC3)C2=O)cc1I
685,"2-[4-[5-[(5-chlorothiophen-2-yl)methylamino]-4-fluoro-1-(1,2-oxazole-4-carbonyl)pyrazol-3-yl]-2-hydroxy-6-oxo-1-pyridinyl]acetic acid",O=C(O)Cn1c(O)cc(-c2nn(C(=O)c3cnoc3)c(NCc3ccc(Cl)s3)c2F)cc1=O,C19H13ClFN5O6S,,118959786,level 3,2,0.0103,0,0,0,0,4.3515465e-07,0,0.00141699,0,0,0,1,Norman_Pharmaceuticals.csv,0.2727272727272727,0,Pharmaceuticals,O=C(O)Cn1c(O)cc(-c2nn(C(=O)c3cnoc3)c(NCc3ccc(Cl)s3)c2F)cc1=O
686,"4-[5-chloro-2-[3-(2-hydroxyethyl)-5-oxo-1-pyridin-2-yl-2-sulfanylideneimidazolidin-4-ylidene]-1,3-benzoxazol-3-yl]butane-1-sulfonic acid",O=C1C(=C2Oc3ccc(Cl)cc3N2CCCCS(=O)(=O)O)N(CCO)C(=S)N1c1ccccn1,C21H21ClN4O6S2,,53783009,level 3,1,0.0052,0,0,0,0,0.001947607,0,0.002279706,0,0,0,1,Industrial_chemical.csv,0.4404761904761904,0,Industry and consumer goods,O=C1C(=C2Oc3ccc(Cl)cc3N2CCCCS(=O)(=O)O)N(CCO)C(=S)N1c1ccccn1
687,"(5E)-5-[[3-bromo-4-[(4-bromophenyl)methoxy]-5-iodophenyl]methylidene]-1-(2-fluorophenyl)-2-sulfanylidene-1,3-diazinane-4,6-dione",O=C1NC(=S)N(c2ccccc2F)C(=O)/C1=C/c1cc(Br)c(OCc2ccc(Br)cc2)c(I)c1,C24H14Br2FIN2O3S,,124601366,level 3,12,0.0619,0,0,0,1,0.924758,1,0.9554877,1,1,0,1,Industrial_chemical.csv,0.3684210526315789,0,Industry and consumer goods,O=C1NC(=S)N(c2ccccc2F)C(=O)/C1=C/c1cc(Br)c(OCc2ccc(Br)cc2)c(I)c1
688,"5-[[1-[(6-chloro-3-pyridinyl)methyl]-2-oxo-3,4-dihydroquinolin-5-yl]methyl]-4-oxo-1,3-thiazolidine-2-sulfonic acid",O=C1NC(S(=O)(=O)O)SC1Cc1cccc2c1CCC(=O)N2Cc1ccc(Cl)nc1,C19H18ClN3O5S2,,158858399,level 3,1,0.0052,0,0,0,0,0.003544798,0,0.002471378,0,0,0,1,Norman_Plant protection products.csv,0.3880597014925373,0,Pesticides,O=C1NC(S(=O)(=O)O)SC1Cc1cccc2c1CCC(=O)N2Cc1ccc(Cl)nc1
689,"2-chloro-5-[[2,2-dichloro-3-(3,5-dibromophenyl)-1-formylcyclopropyl]methylamino]-N-(3,3-difluorocyclobutyl)benzamide",O=CC1(CNc2ccc(Cl)c(C(=O)NC3CC(F)(F)C3)c2)C(c2cc(Br)cc(Br)c2)C1(Cl)Cl,C22H17Br2Cl3F2N2O2,,138653873,level 3,39,0.201,0,0,0,1,0.9842101,1,0.9806165,1,1,0,1,Norman_Pharmaceuticals.csv,0.2839506172839506,0,Pharmaceuticals,O=CC1(CNc2ccc(Cl)c(C(=O)NC3CC(F)(F)C3)c2)C(c2cc(Br)cc(Br)c2)C1(Cl)Cl
690,"N-[3-(2,6-dibromophenyl)-1-[2-(1,1,2,2-tetrafluoroethoxy)phenyl]propyl]-2-nitrobenzenesulfonamide",O=[N+]([O-])c1ccccc1S(=O)(=O)NC(CCc1c(Br)cccc1Br)c1ccccc1OC(F)(F)C(F)F,C23H18Br2F4N2O5S,,59009860,level 3,118,0.6082,0,0,1,1,0.89616764,1,0.8989296,1,1,0,1,Norman_Human metabolites.csv;EPA_PFAS.csv,0.4655172413793103,0,Industry and consumer goods,O=[N+]([O-])c1ccccc1S(=O)(=O)NC(CCc1c(Br)cccc1Br)c1ccccc1OC(F)(F)C(F)F
691,"6,8-dibromo-2-[[4-(2,2,2-trifluoroethyl)piperazin-1-yl]methyl]-3H-quinazolin-4-one",O=c1[nH]c(CN2CCN(CC(F)(F)F)CC2)nc2c(Br)cc(Br)cc12,C15H15Br2F3N4O,,136185650,level 3,142,0.732,0,0,1,0,6.9341346e-05,0,0.004893858,0,0,0,1,EPA_PFAS.csv,0.2884615384615384,0,Industry and consumer goods,O=c1[nH]c(CN2CCN(CC(F)(F)F)CC2)nc2c(Br)cc(Br)cc12
692,"[3-[[4-bromo-3-(3-chloro-5-isocyanophenoxy)-2-fluorophenyl]methyl]pyrazolo[3,4-b]pyridin-1-yl]methyl dihydrogen phosphate",[C-]#[N+]c1cc(Cl)cc(Oc2c(Br)ccc(Cc3nn(COP(=O)(O)O)c4ncccc34)c2F)c1,C21H14BrClFN4O5P,,57767048,level 3,158,0.8144,0,0,1,0,0.8069757,1,0.06894253,0,1,0,1,Norman_Pharmaceuticals.csv,0.3695652173913043,0,Pharmaceuticals,[C-]#[N+]c1cc(Cl)cc(Oc2c(Br)ccc(Cc3nn(COP(=O)(O)O)c4ncccc34)c2F)c1
1,2-tert-butyl-6-(5-chlorobenzotriazol-2-yl)-4-methylphenol,Cc1cc(-n2nc3ccc(Cl)cc3n2)c(O)c(C(C)(C)C)c1,C17H18ClN3O,3896115,62531,level 1,23,0.1186,128,0.9078,1,0,0.90753734,1,0.92133284,1,1,0,0,Norman_Indoor environment substances.csv;Norman_Food contact chemicals.csv;Norman_Human metabolites.csv;Industrial_chemical.csv;Norman_Drinking water chemicals.csv;ECHA_candidate-list-of-svhc-for-authorisation-export_SMILES.csv;Norman_Plastic additives.csv,1,1,Industry and consumer goods,Cc1cc(-n2nc3ccc(Cl)cc3n2)c(O)c(C(C)(C)C)c1
21,"7-chloro-N-methyl-1'-(2-phenylethyl)spiro[2,3,4,9-tetrahydropyrido[3,4-b]indole-1,4'-piperidine]-3-carboxamide",CNC(=O)C1Cc2c([nH]c3cc(Cl)ccc23)C2(CCN(CCc3ccccc3)CC2)N1,C25H29ClN4O,,44535938,level 2a,72,0.3711,116,0.8227,1,0,0.03601521,0,0.006912851,0,0,0,1,Norman_Human metabolites.csv,0.3766233766233766,0,Transformation and metabolic products,CNC(=O)C1Cc2c([nH]c3cc(Cl)ccc23)C2(CCN(CCc3ccccc3)CC2)N1
22,NAN,Cc1cccc(Cl)c1C(=O)NCCCCCNC(=O)c1ccccc1F,C20H22ClFN2O2,,,level 2a,102,0.5258,28,0.1986,1,0,0.7974763,1,0.09081542,0,1,0,1,Norman_Plastic additives.csv;Norman_Food contact chemicals.csv,0.4565217391304347,0,Food and other consumption,Cc1cccc(Cl)c1C(=O)NCCCCCNC(=O)c1ccccc1F
23,N-(1-adamantyl)-1-(5-chloropentyl)indazole-3-carboxamide,O=C(NC12CC3CC(CC(C3)C1)C2)c1nn(CCCCCCl)c2ccccc12,C23H30ClN3O,2160555520,129514129,level 2a,1,0.0052,115,0.8156,1,1,0.71623695,1,0.48046038,0,1,0,1,Norman_Human metabolites.csv;Norman_Drugs of abuse.csv,0.8113207547169812,1,Pharmaceuticals,O=C(NC12CC3CC(CC(C3)C1)C2)c1nn(CCCCCCl)c2ccccc12
33,"benzyl (1S)-4-[(E)-1-[(4R,5R,8R,9R,10R,13S,14R,15R)-13-(2-chloroethylamino)-4,9,10-trimethyl-15-prop-1-en-2-yl-2,3,5,6,7,8,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-4-yl]-4,4-dimethylpent-2-en-3-yl]-1-(fluoromethyl)cyclohex-3-ene-1-carboxylate",C=C(C)[C@@H]1CC[C@]2(NCCCl)CC[C@]3(C)[C@H](CC[C@@H]4[C@@](C)(C/C=C(/C5=CC[C@](CF)(C(=O)OCc6ccccc6)CC5)C(C)(C)C)CCC[C@]43C)[C@@H]12,C47H69ClFNO2,,155393458,level 2b,68,0.3505,81,0.5745,1,1,0.9468217,1,0.9281467,1,1,0,1,Norman_Pharmaceuticals.csv,0.3043478260869565,0,Pharmaceuticals,C=C(C)[C@@H]1CC[C@]2(NCCCl)CC[C@]3(C)[C@H](CC[C@@H]4[C@@](C)(C/C=C(/C5=CC[C@](CF)(C(=O)OCc6ccccc6)CC5)C(C)(C)C)CCC[C@]43C)[C@@H]12
36,"(2E)-2-[(2E,4Z,6E)-4-chloro-7-(3-dec-9-enyl-1,1-dimethylbenzo[e]indol-3-ium-2-yl)hepta-2,4,6-trienylidene]-3-dec-9-enyl-1,1-dimethylbenzo[e]indole",C=CCCCCCCCCN1/C(=C/C=C/C(Cl)=C/C=C/C2=[N+](CCCCCCCCC=C)c3ccc4ccccc4c3C2(C)C)C(C)(C)c2c1ccc1ccccc21,C55H68ClN2,,58783056,level 2b,8,0.0412,138,0.9787,1,1,0.9592581,1,0.78243345,1,1,0,1,Industrial_chemical.csv,0.6282051282051282,1,Industry and consumer goods,C=CCCCCCCCCN1/C(=C/C=C/C(Cl)=C/C=C/C2=[N+](CCCCCCCCC=C)c3ccc4ccccc4c3C2(C)C)C(C)(C)c2c1ccc1ccccc21
38,"6-[3,6-bis(2,4,4-trimethylpentan-2-yl)carbazol-9-yl]-4-chloro-6-methyl-2-phenyl-4-(2,4,4-trimethylpentan-2-yl)cyclohex-2-en-1-ol",CC(C)(C)CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)CC(C)(C)C)ccc1n2C1(C)CC(Cl)(C(C)(C)CC(C)(C)C)C=C(c2ccccc2)C1O,C49H70ClNO,,175088539,level 2b,135,0.6959,92,0.6525,1,1,0.99663246,1,0.9841989,1,1,0,1,Industrial_chemical.csv,0.3432835820895522,0,Industry and consumer goods,CC(C)(C)CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)CC(C)(C)C)ccc1n2C1(C)CC(Cl)(C(C)(C)CC(C)(C)C)C=C(c2ccccc2)C1O
39,"N-tert-butyl-6-[(2E)-2-[(2E)-2-[3-[(E)-2-[1-[6-(tert-butylamino)-6-oxohexyl]-3,3-dimethylindol-1-ium-2-yl]ethenyl]-2-chlorocyclopentylidene]ethylidene]-3,3-dimethylindol-1-yl]hexanamide",CC(C)(C)NC(=O)CCCCCN1/C(=C/C=C2\CCC(/C=C/C3=[N+](CCCCCC(=O)NC(C)(C)C)c4ccccc4C3(C)C)C2Cl)C(C)(C)c2ccccc21,C49H70ClN4O2,,168817673,level 2b,81,0.4175,99,0.7021,1,1,0.96976274,1,0.8173219,1,1,0,1,Industrial_chemical.csv,0.4941176470588235,0,Industry and consumer goods,CC(C)(C)NC(=O)CCCCCN1/C(=C/C=C2\CCC(/C=C/C3=[N+](CCCCCC(=O)NC(C)(C)C)c4ccccc4C3(C)C)C2Cl)C(C)(C)c2ccccc21
41,"[3a-[2-[[4-chloro-2-[(dimethylamino)methyl]phenyl]methylamino]ethyl]-5a,5b,8,8,11a-pentamethyl-2-oxo-1-propan-2-yl-4,5,6,7,7a,9,10,11,11b,12,13,13a-dodecahydro-3H-cyclopenta[a]chrysen-9-yl] 4-amino-3,3-dimethyl-4-oxobutanoate",CC(C)C1=C2C3CCC4C5(C)CCC(OC(=O)CC(C)(C)C(N)=O)C(C)(C)C5CCC4(C)C3(C)CCC2(CCNCc2ccc(Cl)cc2CN(C)C)CC1=O,C47H72ClN3O4,,123924087,level 2b,7,0.0361,141,1,1,1,0.8314964,1,0.7954447,1,1,0,1,Norman_Pharmaceuticals.csv,0.3518518518518518,0,Pharmaceuticals,CC(C)C1=C2C3CCC4C5(C)CCC(OC(=O)CC(C)(C)C(N)=O)C(C)(C)C5CCC4(C)C3(C)CCC2(CCNCc2ccc(Cl)cc2CN(C)C)CC1=O
48,"1-[5-[[1-adamantylmethyl(2,3-dihydroxypropyl)amino]methyl]-5,13-dihydroxy-6,10-dimethyl-17-tricyclo[13.2.2.02,6]nonadeca-1(17),9,15,18-tetraenyl]-2-(2-chloro-6-fluorophenyl)ethanone",CC1=CCCC2(C)C(CCC2(O)CN(CC(O)CO)CC23CC4CC(CC(C4)C2)C3)c2ccc(cc2C(=O)Cc2c(F)cccc2Cl)CC(O)CC1,C44H59ClFNO5,,5068472,level 2b,1,0.0052,141,1,1,1,0.8331752,1,0.048156656,0,1,0,1,Norman_Human metabolites.csv,0.2790697674418604,0,Transformation and metabolic products,CC1=CCCC2(C)C(CCC2(O)CN(CC(O)CO)CC23CC4CC(CC(C4)C2)C3)c2ccc(cc2C(=O)Cc2c(F)cccc2Cl)CC(O)CC1
